City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
343,Igrim,RU,63.1906,64.4162,41.97,95,100,3.8,overcast clouds
344,Kirillov,RU,59.863,38.3813,45.52,86,5,11.54,clear sky
345,Mopti,ML,14.6667,-4.0,78.84,83,0,2.3,clear sky
346,Whitewater,US,42.8336,-88.7323,55.44,63,2,13.58,clear sky
347,Sovetskaya,RU,44.7769,41.1722,51.26,85,0,6.15,clear sky
348,Aksarka,RU,66.5606,67.7975,36.23,96,99,6.06,overcast clouds
349,Faya,SA,18.3851,42.4509,66.31,47,72,1.43,broken clouds
350,Wad Madani,SD,14.4012,33.5199,84.18,48,84,8.52,broken clouds
351,Lehututu,BW,-23.9667,21.8667,71.37,10,81,15.99,broken clouds
352,San Cristobal,VE,7.7669,-72.225,71.78,98,100,2.71,overcast clouds
353,Caraballeda,VE,10.6112,-66.8522,79.38,84,100,1.43,overcast clouds
354,Panama City,PA,8.9936,-79.5197,80.55,83,40,5.75,scattered clouds
355,New Albany,US,38.2856,-85.8241,69.03,64,0,2.75,clear sky
356,Shahr-E Babak,IR,30.1165,55.1186,57.51,17,0,6.71,clear sky
357,Mazyr,BY,52.0495,29.2456,47.62,92,5,7.85,clear sky
358,Covington,US,39.0837,-84.5086,66.2,66,40,0.0,scattered clouds
359,Ormara,PK,25.2088,64.6357,78.48,79,0,7.11,clear sky
360,Leshukonskoye,RU,64.8989,45.7622,45.7,91,100,11.81,overcast clouds
361,Stornoway,GB,58.2093,-6.3865,51.93,82,75,14.97,light rain
362,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,37,0,23.02,clear sky
363,Joshimath,IN,30.5667,79.5667,61.02,72,100,3.71,overcast clouds
364,Fougamou,GA,-1.2154,10.5838,72.66,99,100,2.28,light rain
365,Parana,AR,-31.732,-60.5238,61.56,66,5,5.84,clear sky
366,Masumbwe,TZ,-3.6333,32.1833,69.89,43,100,4.12,overcast clouds
367,Puerto Colombia,CO,10.9878,-74.9547,77.09,86,100,4.85,overcast clouds
368,Kupino,RU,54.3663,77.2981,44.2,43,100,6.46,overcast clouds
369,Kindu,CD,-2.95,25.95,69.08,99,100,1.79,overcast clouds
370,Terenos,BR,-20.4422,-54.8603,69.51,94,75,4.61,broken clouds
371,Stryn,NO,61.9045,6.7226,50.88,97,100,11.23,light rain
372,Sioux Lookout,CA,50.1001,-91.917,32.07,86,75,9.22,broken clouds
373,Hommersak,NO,58.9317,5.8511,56.41,95,75,18.41,shower rain
374,Arcachon,FR,44.5875,-1.0519,59.32,100,0,3.44,clear sky
375,Lopandino,RU,52.4666,34.8163,47.48,97,94,8.34,overcast clouds
376,Sao Filipe,CV,14.8961,-24.4956,79.74,81,44,4.43,scattered clouds
377,Kanigiri,IN,15.4,79.5167,75.24,92,99,4.79,overcast clouds
378,Gaoual,GN,11.75,-13.2,73.6,95,5,2.26,light rain
379,Salalah,OM,17.0151,54.0924,76.17,86,100,3.15,overcast clouds
380,Bayir,TR,37.2687,28.2167,63.12,73,71,4.25,broken clouds
381,Teguldet,RU,57.3064,88.1667,29.17,90,46,3.29,scattered clouds
382,Sistranda,NO,63.7256,8.834,48.16,78,39,35.16,scattered clouds
383,Joao Pinheiro,BR,-17.7425,-46.1725,75.15,65,72,6.62,broken clouds
384,Itarema,BR,-2.9248,-39.9167,77.97,82,6,12.48,clear sky
385,Sechura,PE,-5.5569,-80.8222,63.97,80,9,14.9,clear sky
386,Polazna,RU,58.2946,56.4055,43.99,98,100,3.62,overcast clouds
387,Palmas De Monte Alto,BR,-14.2672,-43.1619,81.12,39,35,7.7,scattered clouds
388,Bhilwara,IN,25.35,74.6333,73.44,83,100,4.61,moderate rain
389,Saint-Georges,GD,12.0564,-61.7485,78.48,89,20,6.91,few clouds
390,Vryburg,ZA,-26.9566,24.7284,63.66,13,93,10.83,overcast clouds
391,Jimma,ET,7.6667,36.8333,57.06,94,100,0.76,overcast clouds
392,Doha,QA,25.2867,51.5333,85.98,78,0,2.3,clear sky
393,Garowe,SO,8.4054,48.4845,75.33,72,100,11.95,light rain
394,Ladario,BR,-19.0047,-57.6017,69.57,96,100,1.72,overcast clouds
395,Itaguai,BR,-22.8522,-43.7753,80.22,69,0,10.36,clear sky
396,Saint-Joseph,RE,-21.3667,55.6167,62.98,77,14,11.39,few clouds
397,Aguimes,ES,27.9054,-15.4461,70.43,66,20,17.27,few clouds
398,Oksovskiy,RU,62.6062,39.8984,46.44,85,100,14.0,overcast clouds
399,Voyvozh,RU,62.892,54.9635,40.68,96,100,7.74,overcast clouds
400,Luangwa,ZM,-15.6167,30.4167,72.55,38,0,1.9,clear sky
401,Pelym,RU,61.0108,61.9978,42.87,97,100,3.58,light rain
402,Remanso,BR,-9.6179,-42.0831,80.51,40,40,5.55,scattered clouds
403,Guanajay,CU,22.9264,-82.6875,77.56,80,18,10.04,few clouds
404,Isoka,ZM,-10.1606,32.6335,58.93,46,0,0.92,clear sky
405,Reserva,BR,-24.6503,-50.8506,63.01,99,100,4.65,overcast clouds
406,Orbetello,IT,42.4408,11.2196,65.37,65,100,4.23,overcast clouds
407,Borgo San Dalmazzo,IT,44.333,7.4858,62.89,100,100,0.6,overcast clouds
408,Darnah,LY,32.767,22.6367,70.65,54,0,25.19,clear sky
409,Codrington,AU,-38.2667,141.9667,60.19,70,45,14.0,scattered clouds
410,Uray,RU,60.1247,64.7758,44.46,85,100,5.57,overcast clouds
411,Sindor,RU,62.8629,51.8905,42.62,96,100,8.5,overcast clouds
412,Ancud,CL,-41.8697,-73.8203,52.18,98,100,21.36,light rain
413,Zaragoza,ES,41.6561,-0.8773,68.02,68,20,2.3,few clouds
414,Carndonagh,IE,55.25,-7.2667,53.69,89,100,19.51,overcast clouds
415,Umreth,IN,22.7,73.1167,76.77,78,100,11.48,moderate rain
416,Iguape,BR,-24.7081,-47.5553,68.31,98,100,5.57,moderate rain
417,Madras,IN,13.0878,80.2785,80.58,83,75,5.75,thunderstorm
418,Saint-Francois,FR,46.4154,3.9054,49.68,100,20,0.0,fog
419,Geraldton,AU,-28.7667,114.6,63.01,59,0,11.5,clear sky
420,Gonc,HU,48.4667,21.2833,51.58,82,39,5.61,scattered clouds
421,Puri,IN,19.8,85.85,79.32,79,98,7.25,overcast clouds
422,Ileza,RU,61.0533,43.9002,46.67,95,100,11.54,overcast clouds
423,Abu Samrah,SY,35.3029,37.1841,68.36,69,0,3.51,clear sky
424,Lyaskelya,RU,61.7667,31.0167,48.31,87,94,11.61,overcast clouds
425,Trelew,AR,-43.249,-65.3051,54.19,50,89,6.2,overcast clouds
426,Oranjemund,NA,-28.55,16.4333,55.56,87,0,10.92,clear sky
427,Dalvik,IS,65.9702,-18.5286,37.33,98,99,4.32,overcast clouds
428,Cepelare,BG,41.7333,24.6833,40.39,66,34,3.71,scattered clouds
429,Tabory,RU,58.5198,64.5495,44.92,64,100,6.35,overcast clouds
430,Manyana,BW,-23.4,21.7167,71.51,12,94,11.54,overcast clouds
431,Daura,NG,11.5538,11.4085,74.03,68,58,3.91,broken clouds
432,Pemba,MZ,-12.974,40.5178,72.3,88,20,3.44,few clouds
433,Tarko-Sale,RU,64.9225,77.785,34.14,83,100,17.98,overcast clouds
434,Taltal,CL,-25.4,-70.4833,64.8,47,0,4.97,clear sky
435,Vorukh,TJ,39.8494,70.5838,48.13,42,3,1.99,clear sky
436,Eirunepe,BR,-6.6603,-69.8736,73.94,95,68,3.18,broken clouds
437,Nueva Loja,EC,0.0847,-76.8828,78.55,79,91,2.06,overcast clouds
438,Vila Velha,BR,-20.3297,-40.2925,76.95,83,75,8.05,broken clouds
439,Beloha,MG,-25.1667,45.05,70.7,59,0,3.2,clear sky
440,Uusikaupunki,FI,60.8004,21.4084,53.26,77,4,23.87,clear sky
441,Asfi,MA,32.2994,-9.2372,71.78,63,66,6.62,broken clouds
442,Keti Bandar,PK,24.1447,67.4497,80.1,79,0,13.06,clear sky
443,Vestmannaeyjar,IS,63.4427,-20.2734,40.8,77,93,25.72,overcast clouds
444,Barahona,DO,18.2085,-71.1008,80.65,81,65,8.59,broken clouds
445,Mpanda,TZ,-6.3655,31.0409,65.64,32,95,2.68,overcast clouds
446,Santa Luzia,BR,-19.7697,-43.8514,77.9,67,0,5.75,light rain
447,Surt,LY,31.2089,16.5887,71.96,63,0,5.75,clear sky
448,Ipixuna,BR,-1.7625,-48.8043,79.05,76,10,6.2,clear sky
449,Maragogi,BR,-9.0122,-35.2225,75.24,87,9,6.15,clear sky
450,Havelock,US,34.8791,-76.9013,70.95,83,42,6.31,scattered clouds
451,Watsa,CD,3.0372,29.5355,62.35,98,100,0.83,overcast clouds
452,Caldono,CO,2.7974,-76.4832,60.91,97,100,0.76,overcast clouds
453,Shache,CN,38.4167,77.2406,57.7,55,100,5.64,overcast clouds
454,Sundargarh,IN,22.1167,84.0333,74.07,95,100,4.59,overcast clouds
455,Itaituba,BR,-4.2761,-55.9836,82.11,53,83,0.69,broken clouds
456,Sonqor,IR,34.7837,47.6004,58.39,26,0,4.12,clear sky
457,Yarim,YE,14.298,44.3779,53.74,47,31,2.8,scattered clouds
458,Macapa,BR,0.0389,-51.0664,84.18,74,20,12.66,few clouds
459,Allapalli,IN,19.4167,80.0667,73.45,97,70,4.85,broken clouds
460,Varnavino,RU,57.4035,45.0916,44.51,93,100,9.71,overcast clouds
461,Voi,KE,-3.3945,38.563,68.76,78,99,10.47,overcast clouds
462,Campo Verde,BR,-20.4167,-54.0667,70.0,88,100,17.9,light rain
463,Bay City,US,43.5945,-83.8889,53.92,92,100,5.75,light rain
464,Kashi,CN,39.4547,75.9797,52.81,71,93,8.95,light rain
465,Yabelo,ET,4.8833,38.0833,60.28,78,96,7.0,overcast clouds
466,Hofn,IS,64.2539,-15.2082,43.63,61,96,10.69,overcast clouds
467,Gamba,GA,-2.65,10.0,75.11,86,100,5.79,overcast clouds
468,Aripuana,BR,-9.1667,-60.6333,82.65,49,60,1.74,broken clouds
469,Shebalino,RU,51.2917,85.6772,37.71,89,91,2.77,overcast clouds
470,Puerto Leguizamo,CO,-0.1934,-74.7819,80.85,68,97,2.28,overcast clouds
471,Siniscola,IT,40.5719,9.6922,62.04,75,6,3.56,clear sky
472,Paita,PE,-5.0892,-81.1144,63.72,85,8,13.31,clear sky
473,Thiruvananthapuram,IN,8.4833,76.9167,76.98,88,75,4.61,mist
474,Gazojak,TM,41.1875,61.4036,55.69,20,100,5.57,overcast clouds
475,Freeport,US,40.6576,-73.5832,69.17,79,83,7.67,broken clouds
476,Safaga,EG,26.7292,33.9365,81.48,53,17,16.42,few clouds
477,Hamirpur,IN,25.95,80.15,73.42,96,99,9.91,overcast clouds
478,Ambilobe,MG,-13.2,49.05,65.12,84,0,5.06,clear sky
479,Yenagoa,NG,4.9247,6.2642,73.9,93,100,4.38,light rain
480,Kismayo,SO,-0.3582,42.5454,78.24,71,86,13.42,overcast clouds
481,Vallenar,CL,-28.5708,-70.7581,68.18,26,14,2.3,few clouds
482,Solenzo,BF,12.1833,-4.0833,77.67,72,74,4.34,broken clouds
483,Port Washington,US,40.8257,-73.6982,68.79,73,90,1.01,overcast clouds
484,Ailigandi,PA,9.2333,-78.0167,79.93,84,99,7.45,overcast clouds
485,Olavarria,AR,-36.8927,-60.3225,53.51,48,0,8.43,clear sky
486,Sorland,NO,67.667,12.6934,48.06,71,100,25.59,overcast clouds
487,Harlingen,US,26.1906,-97.6961,80.69,37,100,9.24,overcast clouds
488,La Romana,DO,18.4273,-68.9728,77.56,88,7,10.96,clear sky
489,Vadinsk,RU,53.6916,43.0574,48.81,94,76,9.8,broken clouds
490,Inirida,CO,3.8653,-67.9239,79.77,76,93,2.84,overcast clouds
491,Porosozero,RU,62.7191,32.727,46.2,85,100,13.49,overcast clouds
492,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,69.42,39,1,3.2,clear sky
493,Awjilah,LY,29.1081,21.2869,67.53,53,0,7.99,clear sky
494,Lieksa,FI,63.3167,30.0167,47.68,79,78,17.87,broken clouds
495,Kargopol,RU,61.5071,38.9456,44.47,86,5,12.35,clear sky
496,Lobito,AO,-12.3481,13.5456,70.92,86,21,4.9,few clouds
497,Mahanoro,MG,-19.9,48.8,63.99,89,75,4.38,broken clouds
498,Turayf,SA,31.6725,38.6637,76.48,23,0,9.66,clear sky
499,Roverud,NO,60.2521,12.055,48.04,79,10,11.03,clear sky
500,Rosario,AR,-32.9468,-60.6393,65.95,49,0,9.22,clear sky
501,Shieli,KZ,44.1667,66.75,51.73,31,10,1.45,clear sky
502,Usinsk,RU,65.9939,57.5281,39.99,95,100,13.62,overcast clouds
503,Chany,RU,55.3121,76.7647,45.01,47,100,6.76,overcast clouds
504,Revda,RU,56.801,59.9303,40.64,93,23,6.73,few clouds
505,Tatarsk,RU,55.219,75.9828,44.29,46,100,6.91,overcast clouds
506,Bombay,IN,19.0144,72.8479,82.38,89,75,0.0,haze
507,Supia,CO,5.453,-75.6507,64.94,98,100,1.07,overcast clouds
508,Cuamba,MZ,-14.8031,36.5372,70.2,38,0,4.45,clear sky
509,Benguela,AO,-12.5763,13.4055,70.47,85,36,4.92,scattered clouds
510,Tourlaville,FR,49.6383,-1.5664,54.82,87,100,5.75,overcast clouds
511,Bjerkvik,NO,68.5597,17.5189,44.42,86,100,13.33,overcast clouds
512,Zanjan,IR,36.6736,48.4787,52.97,84,14,7.92,few clouds
513,Chardara,KZ,41.2547,67.9692,54.18,40,0,1.97,clear sky
514,Istanbul,TR,41.0351,28.9833,62.76,67,0,13.8,clear sky
515,Samarkand,UZ,39.6542,66.9597,49.42,50,0,9.22,clear sky
516,Suure-Jaani,EE,58.5361,25.4706,53.47,73,100,16.04,overcast clouds
517,Hobyo,SO,5.3505,48.5268,76.75,88,66,17.76,broken clouds
518,Marfino,RU,55.7028,37.3822,51.94,87,20,15.66,few clouds
519,Urrao,CO,6.3152,-76.1342,58.87,98,100,2.15,moderate rain
520,Sabha,LY,27.0377,14.4283,69.33,44,0,12.84,clear sky
521,La Brea,HN,15.8,-85.9667,73.18,97,100,1.92,overcast clouds
522,Americus,US,32.0724,-84.2327,63.99,39,0,5.19,clear sky
523,Kaduqli,SD,11.0167,29.7167,73.38,86,53,4.23,broken clouds
524,Birin,NP,26.8865,88.0718,61.02,83,26,3.09,scattered clouds
525,Jumla,NP,29.2747,82.1838,55.2,95,100,3.91,overcast clouds
526,Bonthe,SL,7.5264,-12.505,77.0,89,100,5.39,light rain
527,Maarianhamina,AX,60.0973,19.9348,55.26,71,0,12.66,clear sky
528,Barentu,ER,15.1139,37.5928,76.48,55,100,3.49,overcast clouds
529,Shu,KZ,43.5983,73.7614,52.34,32,0,1.72,clear sky
530,Naryan-Mar,RU,67.6713,53.087,40.64,95,100,16.08,overcast clouds
531,Arrifes,PT,37.7667,-25.7,67.23,82,20,2.3,few clouds
532,Plettenberg Bay,ZA,-34.0527,23.3716,58.44,83,100,7.45,overcast clouds
533,Rudbar,AF,30.15,62.6,60.85,16,0,6.38,clear sky
534,Gainesville,US,29.6516,-82.3248,71.1,74,0,4.61,clear sky
535,Beyneu,KZ,45.3167,55.2,60.04,29,100,9.31,overcast clouds
536,Remontnoye,RU,46.5614,43.6501,50.18,63,0,2.21,clear sky
537,Lethem,GY,3.3803,-59.7968,81.81,63,73,3.98,light rain
538,Gualeguay,AR,-33.1416,-59.3097,57.67,64,35,7.11,scattered clouds
539,Iraucuba,BR,-3.7461,-39.7833,76.37,71,7,5.23,clear sky
540,Umred,IN,20.85,79.3333,75.49,96,77,6.42,broken clouds
541,Arnold,GB,53.0,-1.1333,57.96,85,100,16.67,overcast clouds
542,Krasnoborsk,RU,61.5598,45.934,45.43,91,100,11.79,overcast clouds
543,Ulagan,RU,50.6321,87.9563,30.92,92,99,0.51,overcast clouds
544,Hukuntsi,BW,-24.0,21.75,71.6,9,79,17.58,broken clouds
545,Etah,IN,27.6333,78.6667,72.1,94,100,10.31,overcast clouds
546,Chalmette,US,29.9427,-89.9634,79.0,54,22,3.65,few clouds
547,Aksu,CN,41.1231,80.2644,55.18,35,100,3.2,overcast clouds
548,Spring Hill,US,28.4769,-82.5255,75.0,76,0,6.08,clear sky
549,Eskisehir,TR,39.7767,30.5206,50.04,93,26,5.44,scattered clouds
550,Banda Aceh,ID,5.5577,95.3222,76.75,88,100,12.53,moderate rain
551,Valparaiso,CL,-33.0393,-71.6273,65.84,100,0,5.75,clear sky
552,Barcarena,BR,-1.5058,-48.6258,80.65,77,40,11.16,scattered clouds
553,Barreirinha,BR,-2.7933,-57.07,81.55,45,0,2.33,clear sky
554,Millau,FR,44.0833,2.9167,57.33,93,15,3.13,few clouds
555,Goksun,TR,38.021,36.4973,54.72,70,0,3.0,clear sky
556,Zwedru,LR,6.0667,-8.1281,71.26,99,98,2.51,overcast clouds
557,Arlit,NE,18.7369,7.3853,87.87,20,92,13.13,overcast clouds
558,Mandera,KE,3.9366,41.867,76.57,68,38,14.38,scattered clouds
559,Lucea,JM,18.451,-78.1736,80.85,80,88,11.12,overcast clouds
560,Guntakal,IN,15.1667,77.3833,71.08,93,100,5.79,overcast clouds
561,Olkhovatka,RU,50.2831,39.2872,48.67,84,69,6.4,broken clouds
562,Werda,BW,-25.2667,23.2833,68.29,12,50,9.71,scattered clouds
563,Kuminskiy,RU,58.6667,66.5667,46.72,67,100,7.23,overcast clouds
564,Nador,MA,35.174,-2.9287,71.85,88,75,9.22,broken clouds
565,Itapevi,BR,-23.5489,-46.9342,75.83,67,100,3.85,heavy intensity rain
566,Riviere-Au-Renard,CA,48.9957,-64.3971,51.89,78,22,2.37,few clouds
567,Barkhan,PK,29.8977,69.5256,70.65,28,0,5.55,clear sky
568,Mazagao,BR,-0.115,-51.2894,82.45,73,42,6.06,scattered clouds
569,Andijon,UZ,40.7821,72.3442,54.68,33,100,1.86,overcast clouds
570,De Aar,ZA,-30.6497,24.0123,61.18,29,100,10.38,overcast clouds
571,San Matias,BO,-16.3667,-58.4,73.4,88,100,9.64,moderate rain
572,Mehran,IR,33.1222,46.1646,85.59,11,0,5.64,clear sky
573,Iquique,CL,-20.2208,-70.1431,60.84,80,31,0.65,scattered clouds
574,Chateauroux,FR,46.8167,1.7,50.0,93,0,4.61,clear sky
575,Soyo,AO,-6.1349,12.3689,75.92,86,100,6.24,light rain
576,Baherden,TM,38.4362,57.4316,60.96,42,0,3.98,clear sky
577,Sinnamary,GF,5.3833,-52.95,80.04,80,15,13.33,few clouds
578,Antalaha,MG,-14.9003,50.2788,67.08,80,57,8.01,broken clouds
579,Kulhudhuffushi,MV,6.6221,73.07,80.96,74,48,15.73,scattered clouds
580,Kautokeino,NO,69.0125,23.0412,39.43,81,99,21.07,overcast clouds
581,Korem,ET,12.5058,39.5228,56.32,77,100,1.63,overcast clouds
582,Praia,CV,14.9215,-23.5087,81.14,78,100,16.11,overcast clouds
583,Farafangana,MG,-22.8167,47.8333,65.5,91,7,8.39,clear sky
584,Port Antonio,JM,18.18,-76.4612,82.0,82,70,3.91,broken clouds
585,Gwadar,PK,25.1216,62.3254,78.13,76,0,1.92,clear sky
586,Mala Vyska,UA,48.6431,31.6366,50.5,92,87,7.14,overcast clouds
587,Marsa Matruh,EG,31.3525,27.2453,70.79,55,0,11.74,clear sky
588,Louis Trichardt,ZA,-23.0439,29.9032,68.32,37,0,2.89,clear sky
589,Sao Desiderio,BR,-12.3633,-44.9733,80.2,36,13,3.18,few clouds
590,Agadez,NE,19.75,10.25,79.03,27,8,11.99,clear sky
591,Sakakah,SA,29.9697,40.2064,80.17,27,0,2.39,clear sky
592,Jacareacanga,BR,-6.2222,-57.7528,83.05,48,93,2.64,overcast clouds
593,Saint Anthony,US,45.0205,-93.218,49.24,67,40,13.8,scattered clouds
594,Batticaloa,LK,7.7102,81.6924,80.58,75,94,7.29,overcast clouds
595,Karibib,NA,-21.9333,15.8333,68.31,22,9,4.56,clear sky
596,Zhanaozen,KZ,43.3,52.8,57.42,80,100,16.49,overcast clouds
597,Lazdijai,LT,54.2333,23.5167,45.23,87,0,8.5,clear sky
598,Beruwala,LK,6.4788,79.9828,77.02,87,99,6.8,overcast clouds
599,Talcahuano,CL,-36.7167,-73.1167,53.31,90,100,2.39,overcast clouds
600,Kalush,UA,49.0119,24.3731,55.49,80,100,4.34,overcast clouds
601,Thaba-Tseka,LS,-29.522,28.6084,56.39,48,17,4.92,few clouds
602,Sendafa,ET,9.15,39.0333,48.11,79,99,4.74,overcast clouds
603,Saurimo,AO,-9.6608,20.3916,64.13,85,93,2.17,overcast clouds
604,Cochrane,CA,51.1834,-114.4687,56.89,55,7,6.82,clear sky
605,Esmeraldas,BR,-19.7625,-44.3139,76.06,88,100,3.89,light rain
606,Letterkenny,IE,54.95,-7.7333,54.16,88,100,18.12,overcast clouds
607,Rocha,UY,-34.4833,-54.3333,55.76,96,100,12.55,overcast clouds
608,Tsumeb,NA,-19.2333,17.7167,78.67,15,90,8.41,overcast clouds
609,Kaka,TM,37.3482,59.6143,54.77,19,0,3.22,clear sky
610,Massakory,TD,12.996,15.7293,84.33,60,100,9.84,overcast clouds
611,Lakeside,US,30.13,-81.7682,73.35,68,0,3.44,clear sky
612,Oriximina,BR,-1.7656,-55.8661,83.61,47,44,4.34,scattered clouds
613,Pila,PL,53.1515,16.7378,47.53,74,0,5.57,clear sky
614,Fatezh,RU,52.0891,35.8632,46.38,96,13,8.81,few clouds
615,Thasra,IN,22.8,73.2167,73.8,78,100,12.88,moderate rain
616,Alakurtti,RU,66.9672,30.3491,40.35,88,36,11.1,scattered clouds
617,Raduzhnyy,RU,62.0961,77.475,35.85,89,100,12.39,overcast clouds
618,Koundara,GN,12.4833,-13.3,74.48,93,5,4.09,light rain
619,Avila,ES,40.5833,-5.0,56.64,71,100,5.08,overcast clouds
620,Ascoli Piceno,IT,42.8548,13.5749,63.25,88,100,3.65,overcast clouds
621,Mangrol,IN,21.1167,70.1167,79.56,76,56,10.31,broken clouds
622,Gojra,PK,31.1487,72.6866,73.18,66,0,7.16,clear sky
623,Upington,ZA,-28.4478,21.2561,57.47,40,100,11.72,overcast clouds
624,Imbituba,BR,-28.24,-48.6703,68.86,97,100,13.65,overcast clouds
625,Iquitos,PE,-3.7481,-73.2472,77.04,83,100,3.44,overcast clouds
626,Morant Bay,JM,17.8815,-76.4093,81.72,82,82,6.51,broken clouds
627,Weligama,LK,5.9667,80.4167,76.3,88,99,9.8,overcast clouds
628,Chicama,PE,-7.8447,-79.1469,57.74,84,55,4.76,broken clouds
629,Keta,GH,5.9179,0.9879,77.65,85,100,14.36,light rain
630,Biga,TR,40.2281,27.2422,64.06,66,97,17.52,overcast clouds
631,Moose Factory,CA,51.2585,-80.6094,39.18,81,100,13.8,overcast clouds
632,Bobo Dioulasso,BF,11.1771,-4.2979,75.67,76,77,1.88,broken clouds
633,Floro,NO,61.5996,5.0328,51.76,76,100,24.16,light intensity shower rain
634,Araxa,BR,-19.5933,-46.9406,69.98,78,99,4.07,overcast clouds
635,Havoysund,NO,70.9963,24.6622,44.83,93,100,39.71,light rain
636,Timra,SE,62.487,17.3257,51.67,57,7,8.05,clear sky
637,Tysmenytsya,UA,48.9022,24.8448,55.36,80,100,3.85,overcast clouds
638,Khash,IR,28.2211,61.2158,58.05,9,0,4.52,clear sky
639,Shushtar,IR,32.0455,48.8567,83.52,13,0,1.23,clear sky
640,Niteroi,BR,-22.8833,-43.1036,75.6,81,40,6.91,scattered clouds
641,Camacha,PT,33.0833,-16.3333,67.42,78,20,12.66,few clouds
642,Kinsale,IE,51.7075,-8.5306,58.23,88,75,19.57,broken clouds
643,Pitimbu,BR,-7.4706,-34.8086,77.59,87,16,8.57,few clouds
644,Yelkhovka,RU,53.8667,50.2832,41.76,94,8,6.44,clear sky
645,Bathsheba,BB,13.2167,-59.5167,80.87,80,100,13.96,overcast clouds
646,Guacui,BR,-20.7756,-41.6794,66.85,92,100,2.75,overcast clouds
647,Guajara,BR,-2.9667,-57.6667,81.75,51,3,2.77,clear sky
648,Razole,IN,16.4833,81.8333,77.18,92,100,4.83,overcast clouds
649,Riyadh,SA,24.6877,46.7219,79.34,15,0,4.38,clear sky
650,Ostrovnoy,RU,68.0531,39.5131,44.26,90,100,12.15,overcast clouds
651,Bariadi,TZ,-2.8,33.9833,71.28,47,97,5.91,overcast clouds
652,Mao,ES,39.8885,4.2658,72.16,83,75,14.97,light intensity shower rain
653,Coro,VE,11.4045,-69.6734,77.97,91,100,6.53,overcast clouds
654,Mogadishu,SO,2.0371,45.3438,76.91,83,89,13.27,overcast clouds
655,Dhidhdhoo,MV,6.8833,73.1,81.3,73,13,16.33,few clouds
656,Semey,KZ,50.4111,80.2275,34.02,60,0,0.0,clear sky
657,Abu Kamal,SY,34.4506,40.9171,79.12,27,98,5.91,overcast clouds
658,Abdanan,IR,32.9926,47.4198,74.48,15,0,10.49,clear sky
659,Kungsbacka,SE,57.4872,12.0761,57.18,84,100,21.0,overcast clouds
660,Oksfjord,NO,70.2396,22.3479,46.58,95,100,39.62,light rain
661,Lindsay,US,36.203,-119.0882,91.6,34,0,8.05,clear sky
662,Kingisepp,RU,59.3733,28.6134,53.69,67,98,13.13,overcast clouds
663,Mizdah,LY,31.4451,12.9801,60.28,80,0,7.72,clear sky
664,Runkel,DE,50.4,8.1667,50.14,86,0,0.92,clear sky
665,Russi,IT,44.3725,12.0322,65.59,77,93,3.47,overcast clouds
666,Tukrah,LY,32.5341,20.5791,69.51,62,0,9.91,clear sky
667,Zabid,YE,14.1951,43.3152,85.53,69,97,4.05,overcast clouds
668,Balashov,RU,51.5502,43.1667,50.72,80,100,6.89,overcast clouds
669,Sehithwa,BW,-20.4667,22.7167,71.91,19,0,3.6,clear sky
670,Muros,ES,42.7762,-9.0603,62.83,85,1,5.93,clear sky
671,Bagado,CO,5.4116,-76.4152,74.46,97,100,2.15,light rain
672,Xapuri,BR,-10.6517,-68.5044,74.77,91,59,1.66,heavy intensity rain
673,Cocobeach,GA,1.0002,9.5823,77.43,86,100,4.7,light rain
674,Afua,BR,-0.1567,-50.3867,79.79,72,42,8.75,scattered clouds
675,Odweyne,SO,9.4092,45.064,74.5,58,100,3.71,overcast clouds
676,Pajan,EC,-1.5667,-80.4167,71.87,81,63,5.91,broken clouds
677,Ritchie,ZA,-29.038,24.6028,61.18,13,100,5.79,overcast clouds
678,Muisne,EC,0.6,-80.0333,74.66,81,92,7.63,overcast clouds
679,Isla Mujeres,MX,21.2311,-86.731,78.85,74,99,9.37,overcast clouds
680,Pangody,RU,65.85,74.4859,35.08,93,100,12.26,light snow
681,Salta,AR,-24.7859,-65.4117,63.57,41,0,1.01,clear sky
682,Chiredzi,ZW,-21.05,31.6667,70.81,50,0,5.06,clear sky
683,Opuwo,NA,-18.0607,13.84,70.99,26,4,3.02,clear sky
684,Bud,US,39.447,-86.1758,62.15,81,0,6.55,clear sky
685,Senigallia,IT,43.7093,13.2167,64.29,70,85,3.44,overcast clouds
686,Kidal,ML,18.4411,1.4078,86.18,25,18,3.98,few clouds
687,Chingirlau,KZ,51.095,54.0814,48.42,71,100,5.82,overcast clouds
688,Contai,IN,21.7786,87.7536,79.95,86,13,3.56,few clouds
689,Annau,TM,37.8876,58.516,60.84,16,1,2.3,clear sky
690,Muzhi,RU,65.3667,64.6667,40.3,94,100,4.59,light rain
691,Vila Do Maio,CV,15.1333,-23.2167,81.39,87,80,10.36,broken clouds
692,Skjervoy,NO,70.0311,20.9714,50.0,83,100,39.62,light rain
693,Marystown,CA,47.1666,-55.1483,53.96,86,90,6.58,overcast clouds
694,Pedernales,DO,18.0384,-71.744,82.47,67,92,4.54,overcast clouds
